Proof,Uncompressed.length,Uncompressed.coreSize,Uncompressed.height,Uncompressed.space,Uncompressed.time,Uncompressed.transLength,PCNewNew.length,PCNewNew.coreSize,PCNewNew.height,PCNewNew.space,PCNewNew.time,PCNewNew.transLength,FCNewNew.length,FCNewNew.coreSize,FCNewNew.height,FCNewNew.space,FCNewNew.time,FCNewNew.transLength,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl041,241411,3767,4735,3114,48314,248505,235453,5034,4735,3594,983145,241673,235403,5022,4735,3589,1311686,241559,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_brn019,8003,1094,863,655,1215,9201,7960,1333,868,638,20896,8920,7967,1335,868,638,28225,8933,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl104,183143,4137,4579,3476,61977,185861,176749,4745,4570,3898,641700,178801,175758,4719,4526,3893,849593,177722,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/dead_dnd008,255,60,36,18,125,311,230,66,42,20,137,246,228,65,42,20,121,244,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl094,10683,1746,1264,1060,3258,11045,10500,1783,1265,1055,20795,10862,10494,1784,1265,1053,26290,10852,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl105,9656,1825,1157,969,3106,10330,9329,1931,947,875,26767,9907,9296,1923,947,875,35502,9854,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl017,1920,268,267,202,377,2418,1969,399,273,186,852,2341,1931,387,272,182,1035,2313,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl030,416461,5392,6092,4536,130393,430595,401098,7944,6064,5413,1949657,413676,399267,7931,6063,5403,2649533,411547,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_brn029,220077,4511,4984,3542,95752,227409,212272,5930,4935,3930,1045293,218560,212188,5908,4935,3927,1354184,218410,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl033,12045,1074,1203,725,3292,13709,11987,1399,1201,708,22890,13231,11906,1363,1201,707,28825,13138,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl025,31004,1642,1422,1360,8154,32456,29884,1724,1426,1378,91731,31302,29775,1736,1426,1377,117089,31133,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl049,8977,1276,784,869,1915,9725,8854,1472,776,823,19846,9562,8825,1470,776,821,25087,9519,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_brn068,2993,640,494,397,1437,3179,2986,662,500,391,8078,3172,2986,662,500,391,9853,3172,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl091,229983,3851,5143,3562,56548,234379,222354,4714,5135,4093,831061,226090,222271,4691,5135,4091,1116199,225955,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl106,4409,1001,800,430,1297,5007,4445,1107,806,419,6023,4935,4393,1095,797,419,7277,4851,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl100,73997,1676,2548,1397,10669,75223,72187,1924,2554,1632,128925,72967,72150,1905,2554,1632,180811,72926,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl060,87642,2769,3190,2177,30971,90106,85185,3246,3188,2325,283708,86983,85155,3231,3188,2326,367764,86945,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl078,152551,3481,3750,2624,107992,159543,149990,4613,3749,2867,621819,155734,149911,4620,3749,2871,759083,155499,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl022,237868,3993,4457,3508,87821,245798,227701,5565,4429,3944,1143141,234625,226194,5570,4398,3941,1435241,232936,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl093,268069,5326,5822,4051,80849,277733,261401,7104,5826,4597,1148086,269795,261340,7139,5824,4595,1558916,269666,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl074,72568,2634,2304,1872,15613,74550,71055,3095,2310,2022,175856,72639,71041,3088,2310,2022,234502,72607,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/dead_dnd010,141297,2996,2818,2504,55787,146761,136460,4123,2814,2785,528140,141246,136240,4096,2810,2773,669339,140928,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl044,142125,2911,3927,2205,20077,149649,139267,4207,3932,2438,381469,145835,139234,4217,3926,2435,522940,145736,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl018,3787,653,478,396,857,4847,3898,928,485,373,5210,4580,3782,877,482,365,6754,4456,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl023,7265,1190,645,808,3047,8287,7327,1408,644,781,27482,8139,7263,1393,640,777,36640,8053,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl029,5782,822,642,431,850,7102,5784,1084,646,412,8222,6674,5709,1051,646,412,10564,6591,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl023,369517,5510,8225,4612,192657,382745,360024,7897,8203,5348,2167270,371690,359412,7881,8198,5347,2777660,370958,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl003,32102,1548,1329,1069,3354,36506,31672,2205,1335,1105,77072,35150,31663,2204,1335,1105,93398,35115,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl013,61946,2506,1665,1943,18059,65698,60427,3320,1667,2005,224684,63185,60352,3282,1667,2005,299599,63094,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl009,75343,2617,2947,2077,22284,77983,73581,3357,2953,2140,252900,75393,73476,3292,2953,2142,341382,75238,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl024,179809,2948,3666,2781,70531,184705,173625,3858,3622,3127,773338,177733,173392,3867,3620,3122,979377,177374,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl013,2916,547,315,229,594,3734,2939,756,319,205,1235,3325,2820,702,319,205,1513,3198,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/dead_dnd016,244281,4864,4474,3550,143466,256333,240759,7487,4480,3791,1456971,251755,240688,7450,4480,3774,1856121,251678,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl081,475033,4886,6925,4608,258933,480769,457602,6183,6919,5727,2938657,462786,457185,6178,6917,5730,3750154,462309,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/dead_dnd012,335433,5049,3470,4150,147243,349575,327486,7591,3470,4722,2150846,340296,327460,7631,3470,4723,2808930,339990,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl035,2720,521,297,282,462,3140,2721,579,303,271,1748,3079,2699,570,303,271,2174,3057,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl020,329225,3968,5585,3849,154297,337897,317977,5554,5564,4616,1853857,325597,317731,5533,5559,4618,2416126,325243,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_brn106,168966,3961,4294,2960,44601,172020,164093,4534,4300,3318,485496,166647,163168,4515,4264,3321,653431,165622,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl077,3103,691,425,302,1401,3497,3139,793,428,292,2835,3407,3114,784,428,293,3380,3386,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl062,190155,3314,3632,2923,113588,193021,181852,4026,3587,3452,859981,183632,181741,3986,3587,3452,1085585,183471,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl092,1864,352,195,182,411,2172,1841,398,205,177,925,2077,1838,396,205,177,1052,2068,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl098,143876,2524,3553,2307,26955,147296,137279,3253,3538,2750,593630,139945,137185,3237,3537,2751,760489,139747,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl034,307476,4132,6853,3381,106818,317498,299795,5960,6844,3972,1278451,308797,299655,5954,6844,3966,1681364,308539,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_brn004,18745,1471,919,937,2080,22413,18506,1916,925,918,36862,21252,18496,1910,925,919,37060,21228,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl021,3434,791,477,322,790,3642,3434,815,483,320,3019,3640,3434,815,483,320,3714,3640,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl064,267153,5040,4428,3582,149442,278855,261655,7041,4419,3992,1341162,272229,261422,7034,4419,3992,1723469,271894,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl093,8695,1641,961,574,2492,10097,8773,1927,959,552,14185,9869,8671,1892,958,549,17379,9735,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl037,62132,2420,2284,1902,27244,65960,61012,3179,2276,1950,232857,64156,60844,3163,2251,1946,292542,63924,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl029,99240,3119,2348,2345,13902,105580,95343,4557,2312,2497,346688,100949,95208,4534,2312,2493,473002,100694,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_brn074,1591,407,405,231,922,1801,1612,454,411,220,4642,1770,1597,447,410,219,5555,1753,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl032,338351,5281,6159,3797,68980,354021,331076,8188,6153,4401,1315890,345348,330786,8175,6144,4398,1726877,344860,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl069,4227,840,518,409,1580,5025,4241,987,523,395,4605,4847,4199,972,522,392,5475,4793,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl072,2441,517,375,266,910,2759,2432,589,381,255,2260,2654,2416,582,382,256,2759,2640,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl080,90156,2785,2535,1875,15361,94242,88202,3548,2541,2030,207175,91524,88070,3549,2535,2028,285525,91336,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl051,2642,636,374,326,634,3044,2661,706,380,309,2796,3029,2659,705,380,309,3536,3021,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl036,70613,2419,2006,1942,30008,75017,69521,3247,2012,1993,238385,73099,69450,3237,2013,1995,302647,72958,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl035,213536,3657,5282,2778,35441,222626,206120,5372,5062,3179,775218,214036,205527,5368,5032,3174,1073473,213307,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl108,192498,4557,4354,3624,67253,198332,186677,5672,4349,3937,693349,191845,186158,5668,4349,3921,962957,191174,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl022,4475,762,556,408,1311,5523,4583,1006,560,390,6839,5351,4495,965,558,390,8186,5239,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl009,15817,1736,1072,1220,5536,17203,15432,1996,1074,1176,79776,16680,15115,1993,1066,1172,108517,16323,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl066,230747,4169,4738,3144,53693,243173,225957,6369,4718,3613,779048,237007,225747,6397,4713,3615,1030366,236617,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl051,130666,3312,3951,2504,32099,137338,126369,4658,3952,2702,442699,132135,125944,4658,3951,2699,587677,131606,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl006,1973,412,311,264,505,2437,1973,445,317,262,2176,2397,1965,447,317,262,2665,2345,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl047,3577,649,370,373,786,4323,3649,825,375,364,6065,4147,3598,801,374,363,7726,4118,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl049,256521,4160,3384,3387,57894,265543,246093,6092,3326,3948,935105,254083,245948,6131,3322,3949,1264699,253692,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl071,4816,950,419,464,1648,5660,4876,1134,425,454,5080,5526,4806,1112,425,452,6195,5442,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_brn085,458813,4976,7430,4274,233571,468171,438406,6821,7410,5495,2397474,446854,438258,6822,7412,5498,3140254,446578,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl006,19700,1024,1009,703,1729,21214,19106,1165,1015,754,21714,20192,19123,1174,1015,754,29931,20215,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl067,7716,1525,900,602,4654,9384,7811,1905,901,578,26584,9009,7696,1859,896,574,32046,8868,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl043,75716,2304,1882,1823,10881,80144,73458,3116,1887,1912,221339,77076,73138,3099,1887,1909,283987,76648,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl071,165783,3985,4652,3124,71393,173535,162955,5797,4652,3395,649237,169787,162791,5805,4652,3393,834489,169505,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_brn016,1861,379,293,254,475,2341,1900,491,298,243,4097,2222,1869,479,298,242,5933,2187,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl096,179602,3462,3178,3037,45150,182952,174295,4079,3175,3384,678986,177073,174231,4069,3175,3384,895209,176939,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl070,94733,2708,2809,2174,28177,97185,92602,3180,2800,2345,284932,94460,92584,3168,2800,2345,365922,94426,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl040,59366,2408,2564,1758,24525,62448,58221,3006,2550,1827,199098,60593,58101,2991,2551,1828,251477,60429,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl032,14842,1462,1335,690,2204,17810,15002,2083,1330,661,33352,17248,14642,2008,1306,658,42576,16858,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/dead_dnd007,867,187,64,60,243,1081,950,281,69,50,381,1142,951,277,70,52,392,1115,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl048,515167,4979,6030,4276,157792,530197,494006,7792,5830,5718,2904468,507398,493879,7786,5825,5717,3787046,507101,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl019,1541,315,183,169,338,1845,1572,399,189,161,639,1760,1519,376,189,160,755,1699,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_brn035,317512,5129,5167,4193,88675,332552,308724,8133,5163,4819,1661390,322250,308320,8120,5161,4816,2267564,321624,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl097,212321,3097,3853,2822,57636,215569,201059,3796,3821,3413,845798,203711,200972,3775,3821,3412,1097642,203604,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl095,224784,4681,4824,3841,87387,229148,219310,5593,4829,4267,982530,222854,219210,5577,4829,4265,1264892,222700,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl011,9012,1264,857,838,3486,10352,8719,1552,860,797,23510,9449,8370,1514,854,789,26673,9066,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_brn015,66156,2609,2300,2118,23506,68942,64361,3353,2303,2172,194551,66149,64250,3294,2303,2174,249660,66002,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl069,168154,4423,3100,2735,39391,180222,166846,6633,3104,2904,583515,177618,166716,6619,3097,2901,767267,177358,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl106,177433,4841,4420,3334,61603,186841,174491,6469,4426,3566,682005,182777,174398,6492,4426,3563,876373,182494,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl027,177120,3345,5103,2799,59730,182192,171506,4418,5096,3112,659795,175684,171038,4394,5093,3112,853976,175076,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl057,9428,1683,1420,775,4355,11406,9579,2106,1423,737,24388,11053,9326,2031,1421,734,29694,10758,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl021,263588,4616,4893,3734,93465,274144,257891,6586,4900,4197,1100258,267149,257378,6587,4851,4196,1446160,266466,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl075,6180,1178,773,513,2873,7100,6199,1376,779,486,17770,6971,6178,1368,779,486,23767,6944,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl072,146448,4227,3568,2895,45263,158220,144890,6365,3574,2965,588971,155038,144756,6324,3574,2946,746633,154878,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl050,176233,3744,3475,2757,47477,184597,171335,5311,3471,3075,723879,178637,170356,5318,3430,3063,941755,177442,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl027,4252,863,659,456,1035,4570,4193,910,665,452,5577,4489,4193,910,665,452,6940,4487,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl099,3440,820,440,373,1224,3816,3465,897,446,360,9793,3825,3446,888,446,360,14801,3792,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl016,1815,260,146,182,345,2181,1757,332,152,164,667,1977,1739,323,152,163,868,1959,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_brn053,5268,859,770,468,881,6750,5425,1174,773,450,9665,6503,5333,1130,773,450,12401,6401,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_brn062,2970,614,411,374,1533,3334,2970,674,416,355,7792,3274,2962,670,416,355,9465,3266,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl083,8538,1455,729,841,3497,9098,8272,1493,727,834,27313,8774,8220,1493,727,834,33117,8706,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_brn040,58531,2284,2410,1821,26005,60243,57471,2715,2415,1849,179941,58687,57277,2693,2415,1849,223122,58471,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_icl038,2130,469,464,266,677,2528,2182,564,470,256,1970,2430,2111,538,468,256,2480,2357,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/iso_brn027,4340,793,811,417,1206,5218,4393,990,789,404,8576,5029,4297,955,785,404,11302,4919,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl082,444561,5801,7850,4991,266203,454725,430093,7716,7850,6020,2358469,439247,429365,7733,7844,6019,2955635,438319,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/dead_dnd017,241,57,38,22,187,293,216,62,44,26,169,228,216,62,44,26,129,228,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/gensys_icl008,22616,1901,1099,1391,4213,26028,22323,2276,1074,1415,33454,25021,22336,2290,1074,1420,42886,24908,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/loops6/dead_dnd005,127894,1942,3261,1754,14540,132316,120250,2895,3169,2156,305997,124260,120254,2891,3169,2156,424953,124222,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl508,188779,2863,3476,2726,91639,190195,180884,3157,3482,3301,750844,182304,180788,3164,3478,3304,1020933,182130,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl806,20079,1294,1530,1096,6162,20551,19760,1323,1535,1103,35669,20218,19723,1339,1530,1104,42269,20149,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl905,3057,642,276,345,1279,3287,3050,670,281,343,4052,3266,2989,669,281,343,4265,3193,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl701,27562,1504,1538,1142,7403,28106,27032,1545,1540,1190,48385,27564,26953,1573,1536,1189,58337,27471,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl926,19627,1576,1278,1249,5280,20211,19097,1668,1245,1246,32054,19653,19013,1684,1232,1247,38818,19487,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl079,5663,813,757,561,1507,5863,5560,823,758,564,5794,5756,5568,827,758,564,6585,5766,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl348,13010,1075,801,733,3699,13496,12521,1094,804,753,19180,12991,12520,1099,804,753,24046,12970,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl313,175286,2193,2672,2486,56324,176206,160222,2505,2614,3016,517486,161226,159733,2498,2614,3008,636873,160633,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl699,7917,927,1024,617,1644,8335,7782,980,1024,603,11090,8194,7704,984,1015,605,13021,8066,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn220,49108,1695,1791,1539,7805,49820,46444,1779,1764,1626,94880,47162,46339,1786,1764,1628,123854,46987,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn494,129018,2339,2367,1954,16603,133724,119599,3210,2313,2228,352779,124371,119270,3266,2306,2230,447239,123752,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1180,5177,714,528,443,1039,5591,5103,754,519,442,5705,5491,5106,759,497,442,6710,5478,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl766,400371,4310,4086,3722,195070,409527,381051,6205,4040,4836,1575243,390309,380466,6448,4050,4842,2015495,389258,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl781,170405,3274,3148,2899,75397,172569,161140,3702,3142,3310,534863,163324,161053,3779,3142,3309,652687,163105,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl986,31879,1677,1215,1297,6978,33545,30674,2040,1201,1320,64880,32360,30474,2039,1193,1317,79731,32054,
